"","WC.Z","SD.Z","ID","hour"
"47010",0.632034895866898,0.101316678956745,"X280_2019",22
"47110",0.632034895866898,0.101316678956745,"X280_2019",23
"4738",0.632034895866898,0.101316678956745,"X280_2019",0
"4755",0.632034895866898,0.101316678956745,"X280_2019",1
"4776",0.632034895866898,0.101316678956745,"X280_2019",2
"4797",0.632034895866898,0.101316678956745,"X280_2019",3
"4818",0.632034895866898,0.101316678956745,"X280_2019",4
"4835",-0.760394710680823,0.074083857650302,"X280_2019",5
"4855",-0.760394710680823,0.074083857650302,"X280_2019",6
"4874",-0.760394710680823,0.074083857650302,"X280_2019",7
"4894",-0.760394710680823,0.074083857650302,"X280_2019",8
"4915",-0.760394710680823,0.074083857650302,"X280_2019",9
"4932",-0.760394710680823,0.074083857650302,"X280_2019",10
"4952",-0.760394710680823,0.074083857650302,"X280_2019",11
"4972",-0.760394710680823,0.074083857650302,"X280_2019",12
"4992",-0.760394710680823,0.074083857650302,"X280_2019",13
"5016",-0.760394710680823,0.074083857650302,"X280_2019",14
"5032",-0.760394710680823,0.074083857650302,"X280_2019",15
"5052",-0.760394710680823,0.074083857650302,"X280_2019",16
"5072",-0.760394710680823,0.074083857650302,"X280_2019",17
"5092",-0.760394710680823,0.074083857650302,"X280_2019",18
"5115",-0.760394710680823,0.074083857650302,"X280_2019",19
"5133",-0.760394710680823,0.074083857650302,"X280_2019",20
"5152",-0.760394710680823,0.074083857650302,"X280_2019",21
"5173",-0.760394710680823,0.074083857650302,"X280_2019",22
"5183",-0.760394710680823,0.074083857650302,"X280_2019",23
