Roost ~ Basal Area + Wind Chill + BA*WC + BA|IND
"","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld"
"BA.Z",1.21936150836527,0.121316584288954,0.980661847584174,1.21910008968881,1.45926302265165,1.21856817741485,3.04210841290658e-05
"WC_prev",-2.10035610539426,1.47274965773026,-4.9920611247403,-2.10031681271865,0.788402831008858,-2.10011219861524,3.825292006442e-07
"StepLength.Z",0.109052601101861,0.0328986607722137,0.0435837614581961,0.109354193784438,0.172787440098925,0.109954751789896,2.94773510190491e-07
"BA.Z:WC_prev",-0.00876066237187849,0.00380060321356708,-0.016266307121889,-0.00874597383776007,-0.00134368291525944,-0.00871643376220858,4.66606678436497e-07
"","mean","sd","0.025quant","0.5quant","0.975quant","mode"
"Precision for ID",6.51812810575709,2.88076878055476,2.59509461713153,5.95748560825784,13.7457489948121,5.00768825636656
Posterior Mean of Variance: 
0.1833963
Posterior Mode of Variance: 
0.1412446

$StratID
$StratID$index.1
                x            y
[30,]   47.639595 8.701773e-03
[31,]   50.502311 8.826923e-03
[32,]   53.317991 8.915533e-03
[33,]   54.444262 8.941149e-03
[34,]   55.563113 8.960956e-03
[35,]   56.120098 8.968708e-03
[36,]   56.677084 8.975055e-03
[37,]   57.791056 8.983518e-03
[38,]   58.905028 8.986329e-03
[39,]   60.018999 8.983482e-03
[40,]   61.136176 8.974952e-03
[41,]   61.695289 8.968553e-03
[42,]   62.254402 8.960737e-03
[43,]   63.372628 8.940870e-03
[44,]   64.490855 8.915389e-03
[45,]   67.316273 8.826346e-03
[46,]   70.164336 8.701747e-03
[47,]   73.077360 8.539692e-03
[48,]   76.022145 8.342352e-03
[49,]   79.088597 8.103724e-03
[50,]   82.196535 7.830623e-03
[51,]   85.487573 7.511227e-03
[52,]   88.897530 7.152451e-03
[53,]   92.454724 6.753844e-03
[54,]   96.332031 6.298408e-03
[55,]  100.474470 5.796662e-03
[56,]  104.987985 5.243150e-03
[57,]  110.040099 4.628953e-03
[58,]  115.889767 3.942824e-03
[59,]  122.932971 3.176252e-03
[60,]  132.041670 2.313584e-03
[61,]  146.005536 1.311646e-03
[62,]  162.283138 5.974581e-04
[63,]  173.338918 3.244015e-04
[64,]  192.118857 9.974136e-05
[65,]  196.245999 7.514569e-05
[66,]  205.186339 3.950582e-05
[67,]  224.310424 8.715025e-06
[68,]  236.510761 3.016209e-06
[69,]  248.501372 9.877741e-07
[70,]  270.208116 1.087759e-07
[71,]  280.902665 3.360156e-08
[72,]  290.216740 1.152233e-08
[73,]  325.294569 1.379472e-10
[74,]  414.078377 1.165094e-16
[75,]  502.862186 1.813709e-24

$StratID$index.26
                 x            y
 [1,] -296.2423176 2.178806e-24
 [2,] -228.1290839 1.460858e-16
 [3,] -160.0158502 1.777615e-10
 [4,] -132.7757072 1.571351e-08
 [5,] -125.9592334 4.363273e-08
 [6,] -117.8223492 1.401061e-07
 [7,] -101.1586535 1.278060e-06
 [8,]  -91.9026165 3.934367e-06
 [9,]  -82.4805978 1.145436e-05
[10,]  -67.9313189 5.131644e-05
[11,]  -61.1099729 9.733987e-05
[12,]  -57.8459997 1.303648e-04
[13,]  -43.5805446 4.195666e-04
[14,]  -35.0649064 7.753316e-04
[15,]  -22.5659971 1.704965e-03
[16,]  -11.7910597 3.018334e-03
[17,]   -4.7575843 4.151705e-03
[18,]    0.5990171 5.143343e-03
[19,]    5.0610785 6.032895e-03
[20,]    8.9544646 6.837301e-03
[21,]   12.4537827 7.566541e-03
[22,]   15.6017873 8.214346e-03
[23,]   18.5215054 8.797195e-03
[24,]   21.2989284 9.326135e-03
[25,]   23.9159966 9.793813e-03
[26,]   26.4044713 1.020420e-02
[27,]   28.8407644 1.056783e-02
[28,]   31.1490943 1.087285e-02
[29,]   33.4362617 1.113320e-02
[30,]   35.6528109 1.134254e-02
[31,]   37.8490210 1.150567e-02
[32,]   40.0091612 1.162118e-02
[33,]   40.8732174 1.165457e-02
[34,]   41.7315692 1.168039e-02
[35,]   42.1588775 1.169050e-02
[36,]   42.5861859 1.169877e-02
[37,]   43.4408026 1.170980e-02
[38,]   44.2954193 1.171347e-02
[39,]   45.1500360 1.170976e-02
[40,]   46.0071122 1.169864e-02
[41,]   46.4360510 1.169030e-02
[42,]   46.8649899 1.168011e-02
[43,]   47.7228677 1.165422e-02
[44,]   48.5807454 1.162101e-02
[45,]   50.7483526 1.150494e-02
[46,]   52.9333142 1.134254e-02
[47,]   55.1681330 1.113130e-02
[48,]   57.4272897 1.087408e-02
[49,]   59.7798164 1.056304e-02
[50,]   62.1641791 1.020706e-02
[51,]   64.6889554 9.790740e-03
[52,]   67.3050158 9.323082e-03
[53,]   70.0339712 8.803517e-03
[54,]   73.0085639 8.209866e-03
[55,]   76.1865592 7.555849e-03
[56,]   79.6492297 6.834357e-03
[57,]   83.5250914 6.033762e-03
[58,]   88.0127997 5.139410e-03
[59,]   93.4161331 4.140203e-03
[60,]  100.4041094 3.015725e-03
[61,]  111.1167455 1.709721e-03
[62,]  123.6044520 7.787830e-04
[63,]  132.0861166 4.228556e-04
[64,]  146.4937014 1.300101e-04
[65,]  149.6596520 9.795258e-05
[66,]  156.5184640 5.149556e-05
[67,]  171.1896863 1.136012e-05
[68,]  180.5503182 3.931211e-06
[69,]  189.7483087 1.287541e-06
[70,]  206.4009706 1.417848e-07
[71,]  214.6069351 4.378824e-08
[72,]  221.7504919 1.501945e-08
[73,]  248.6635519 1.797241e-10
[74,]  316.7767856 1.516712e-16
[75,]  384.8900193 2.358419e-24

$StratID$index.27
                 x            y
 [1,] -170.4797973 3.903849e-24
 [2,] -131.7604352 2.591257e-16
 [3,]  -93.0410731 3.134978e-10
 [4,]  -77.5600831 2.764676e-08
 [5,]  -73.6813921 7.682747e-08
 [6,]  -69.0596624 2.464010e-07
 [7,]  -59.5851266 2.247845e-06
 [8,]  -54.3217110 6.921088e-06
 [9,]  -48.9656097 2.014694e-05
[10,]  -40.6937008 9.026352e-05
[11,]  -36.8157862 1.712125e-04
[12,]  -34.9620299 2.292345e-04
[13,]  -26.8498320 7.380166e-04
[14,]  -22.0085769 1.363829e-03
[15,]  -14.9029459 2.999125e-03
[16,]   -8.7778456 5.309318e-03
[17,]   -4.7788677 7.303335e-03
[18,]   -1.7342880 9.047463e-03
[19,]    0.8023462 1.061236e-02
[20,]    3.0156039 1.202743e-02
[21,]    5.0047958 1.331027e-02
[22,]    6.7947172 1.445014e-02
[23,]    8.4543179 1.547541e-02
[24,]   10.0330517 1.640587e-02
[25,]   11.5209858 1.722877e-02
[26,]   12.9354332 1.795068e-02
[27,]   14.3202693 1.859039e-02
[28,]   15.6325764 1.912708e-02
[29,]   16.9326460 1.958511e-02
[30,]   18.1927294 1.995346e-02
[31,]   19.4411104 2.024049e-02
[32,]   20.6690818 2.044375e-02
[33,]   21.1602704 2.050252e-02
[34,]   21.6481532 2.054796e-02
[35,]   21.8910558 2.056575e-02
[36,]   22.1339584 2.058032e-02
[37,]   22.6197637 2.059975e-02
[38,]   23.1055689 2.060622e-02
[39,]   23.5913741 2.059972e-02
[40,]   24.0785824 2.058019e-02
[41,]   24.3224033 2.056553e-02
[42,]   24.5662242 2.054762e-02
[43,]   25.0538661 2.050209e-02
[44,]   25.5415080 2.044369e-02
[45,]   26.7736992 2.023957e-02
[46,]   28.0156504 1.995393e-02
[47,]   29.2860650 1.958237e-02
[48,]   30.5701468 1.912996e-02
[49,]   31.9074796 1.858279e-02
[50,]   33.2629566 1.795653e-02
[51,]   34.6979249 1.722428e-02
[52,]   36.1850875 1.640155e-02
[53,]   37.7360580 1.548770e-02
[54,]   39.4269757 1.444333e-02
[55,]   41.2335102 1.329274e-02
[56,]   43.2018365 1.202344e-02
[57,]   45.4049749 1.061501e-02
[58,]   47.9558025 9.041666e-03
[59,]   51.0269337 7.283915e-03
[60,]   54.9990973 5.305578e-03
[61,]   61.0878042 3.008050e-03
[62,]   68.1856992 1.370196e-03
[63,]   73.0065434 7.439797e-04
[64,]   81.1960564 2.287229e-04
[65,]   82.9947491 1.723450e-04
[66,]   86.8933233 9.060129e-05
[67,]   95.2313089 1.998888e-05
[68,]  100.5557374 6.911053e-06
[69,]  105.7799091 2.265063e-06
[70,]  115.2445249 2.493988e-07
[71,]  119.9154185 7.687721e-08
[72,]  123.9665765 2.642772e-08
[73,]  139.2750995 3.148784e-10
[74,]  177.9944616 2.638766e-16
[75,]  216.7138237 4.063458e-24

$StratID$index.28
                x            y
 [1,] -400.474166 1.602825e-24
 [2,] -308.115491 1.076090e-16
 [3,] -215.756816 1.310429e-10
 [4,] -178.818674 1.158803e-08
 [5,] -169.577479 3.217244e-08
 [6,] -158.542344 1.033307e-07
 [7,] -135.947685 9.425818e-07
 [8,] -123.398141 2.901384e-06
 [9,] -110.621762 8.447539e-06
[10,]  -90.893817 3.784584e-05
[11,]  -81.644537 7.178789e-05
[12,]  -77.218804 9.614360e-05
[13,]  -57.875715 3.094283e-04
[14,]  -46.329017 5.718024e-04
[15,]  -29.381203 1.257399e-03
[16,]  -14.770909 2.225999e-03
[17,]   -5.233974 3.061838e-03
[18,]    2.029403 3.793168e-03
[19,]    8.079729 4.449200e-03
[20,]   13.358979 5.042437e-03
[21,]   18.103901 5.580242e-03
[22,]   22.372377 6.057979e-03
[23,]   26.331411 6.487824e-03
[24,]   30.097495 6.877910e-03
[25,]   33.646079 7.222808e-03
[26,]   37.020370 7.525462e-03
[27,]   40.323895 7.793633e-03
[28,]   43.453868 8.018578e-03
[29,]   46.555185 8.210579e-03
[30,]   49.560717 8.364960e-03
[31,]   52.538698 8.485265e-03
[32,]   55.467752 8.570445e-03
[33,]   56.639374 8.595069e-03
[34,]   57.803273 8.614110e-03
[35,]   58.382686 8.621562e-03
[36,]   58.962098 8.627663e-03
[37,]   60.120924 8.635798e-03
[38,]   61.279750 8.638500e-03
[39,]   62.438576 8.635764e-03
[40,]   63.600736 8.627563e-03
[41,]   64.182361 8.621412e-03
[42,]   64.763987 8.613899e-03
[43,]   65.927238 8.594801e-03
[44,]   67.090489 8.570306e-03
[45,]   70.029675 8.484709e-03
[46,]   72.992413 8.364932e-03
[47,]   76.022732 8.209149e-03
[48,]   79.086085 8.019449e-03
[49,]   82.276011 7.790057e-03
[50,]   85.509097 7.527525e-03
[51,]   88.932641 7.220493e-03
[52,]   92.479906 6.875602e-03
[53,]   96.180321 6.492425e-03
[54,]  100.213753 6.054617e-03
[55,]  104.522994 5.572291e-03
[56,]  109.218252 5.040204e-03
[57,]  114.473795 4.449779e-03
[58,]  120.559001 3.790209e-03
[59,]  127.885793 3.053309e-03
[60,]  137.361274 2.224031e-03
[61,]  151.887376 1.260877e-03
[62,]  168.820407 5.743327e-04
[63,]  180.321352 3.118452e-04
[64,]  199.857221 9.588248e-05
[65,]  204.150894 7.223676e-05
[66,]  213.451152 3.797673e-05
[67,]  233.345366 8.377663e-06
[68,]  246.036559 2.899553e-06
[69,]  258.510318 9.495444e-07
[70,]  281.091113 1.045663e-07
[71,]  292.215896 3.230260e-08
[72,]  301.905513 1.107632e-08
[73,]  338.395234 1.326180e-10
[74,]  430.753908 1.120176e-16
[75,]  523.112583 1.743975e-24

$StratID$index.29
                 x            y
 [1,] -201.1822844 3.235562e-24
 [2,] -154.8508483 2.158638e-16
 [3,] -108.5194121 2.618843e-10
 [4,]  -89.9951191 2.310758e-08
 [5,]  -85.3536940 6.422335e-08
 [6,]  -79.8249400 2.059324e-07
 [7,]  -68.4889840 1.878610e-06
 [8,]  -62.1879759 5.787590e-06
 [9,]  -55.7820400 1.683955e-05
[10,]  -45.8854972 7.543483e-05
[11,]  -41.2448764 1.430971e-04
[12,]  -39.0222578 1.917037e-04
[13,]  -29.3207197 6.167863e-04
[14,]  -23.5280423 1.139785e-03
[15,]  -15.0258013 2.506428e-03
[16,]   -7.6962328 4.437242e-03
[17,]   -2.9120019 6.103376e-03
[18,]    0.7318215 7.561252e-03
[19,]    3.7670083 8.869004e-03
[20,]    6.4153797 1.005159e-02
[21,]    8.7956987 1.112368e-02
[22,]   10.9369659 1.207602e-02
[23,]   12.9230376 1.293291e-02
[24,]   14.8123087 1.371055e-02
[25,]   16.5924424 1.439810e-02
[26,]   18.2851627 1.500145e-02
[27,]   19.9423780 1.553606e-02
[28,]   21.5125127 1.598450e-02
[29,]   23.0682837 1.636727e-02
[30,]   24.5759909 1.667504e-02
[31,]   26.0698836 1.691490e-02
[32,]   27.5392232 1.708473e-02
[33,]   28.1269590 1.713382e-02
[34,]   28.7108238 1.717179e-02
[35,]   29.0014817 1.718665e-02
[36,]   29.2921397 1.719882e-02
[37,]   29.8734556 1.721505e-02
[38,]   30.4547715 1.722045e-02
[39,]   31.0360874 1.721501e-02
[40,]   31.6190740 1.719867e-02
[41,]   31.9108415 1.718641e-02
[42,]   32.2026091 1.717144e-02
[43,]   32.7861441 1.713338e-02
[44,]   33.3696792 1.708456e-02
[45,]   34.8440887 1.691396e-02
[46,]   36.3303193 1.667522e-02
[47,]   37.8504371 1.636470e-02
[48,]   39.3871394 1.598656e-02
[49,]   40.9873139 1.552931e-02
[50,]   42.6091286 1.500599e-02
[51,]   44.3265192 1.439395e-02
[52,]   46.1059286 1.370645e-02
[53,]   47.9622130 1.294260e-02
[54,]   49.9854957 1.206987e-02
[55,]   52.1471223 1.110839e-02
[56,]   54.5023773 1.004770e-02
[57,]   57.1386846 8.870721e-03
[58,]   60.1911845 7.555881e-03
[59,]   63.8665357 6.086857e-03
[60,]   68.6195455 4.433720e-03
[61,]   75.9063254 2.513598e-03
[62,]   84.4002456 1.144948e-03
[63,]   90.1693338 6.216666e-04
[64,]   99.9720507 1.910584e-04
[65,]  102.1213966 1.440232e-04
[66,]  106.7874621 7.570598e-05
[67,]  116.7653453 1.670329e-05
[68,]  123.1377687 5.774530e-06
[69,]  129.3892668 1.892716e-06
[70,]  140.7157854 2.084101e-07
[71,]  146.3034868 6.427339e-08
[72,]  151.1543108 2.208283e-08
[73,]  169.4692049 2.635219e-10
[74,]  215.8006411 2.216309e-16
[75,]  262.1320772 3.430393e-24

$StratID$index.30
                x            y
 [1,] -429.112100 1.492270e-24
 [2,] -329.830280 1.001796e-16
 [3,] -230.548461 1.219798e-10
 [4,] -190.845272 1.078158e-08
 [5,] -180.907551 2.994488e-08
 [6,] -169.051051 9.612049e-08
 [7,] -144.762786 8.768155e-07
 [8,] -131.266641 2.700247e-06
 [9,] -117.537243 7.858937e-06
[10,]  -96.331753 3.520583e-05
[11,]  -86.388411 6.678349e-05
[12,]  -81.625731 8.946943e-05
[13,]  -60.838396 2.878501e-04
[14,]  -48.426265 5.319258e-04
[15,]  -30.208077 1.169712e-03
[16,]  -14.502151 2.070800e-03
[17,]   -4.251090 2.848298e-03
[18,]    3.557417 3.528690e-03
[19,]   10.061180 4.138969e-03
[20,]   15.736176 4.690843e-03
[21,]   20.836841 5.191152e-03
[22,]   25.424807 5.635531e-03
[23,]   29.680787 6.035419e-03
[24,]   33.729320 6.398317e-03
[25,]   37.543617 6.719142e-03
[26,]   41.171011 7.000705e-03
[27,]   44.722271 7.250183e-03
[28,]   48.086708 7.459431e-03
[29,]   51.420586 7.638048e-03
[30,]   54.651306 7.781659e-03
[31,]   57.852575 7.893577e-03
[32,]   61.001131 7.972815e-03
[33,]   62.260553 7.995722e-03
[34,]   63.511749 8.013435e-03
[35,]   64.134591 8.020368e-03
[36,]   64.757434 8.026043e-03
[37,]   66.003119 8.033611e-03
[38,]   67.248805 8.036125e-03
[39,]   68.494490 8.033579e-03
[40,]   69.743751 8.025950e-03
[41,]   70.368981 8.020228e-03
[42,]   70.994211 8.013238e-03
[43,]   72.244671 7.995472e-03
[44,]   73.495131 7.972685e-03
[45,]   76.654586 7.893057e-03
[46,]   79.839486 7.781629e-03
[47,]   83.096872 7.636713e-03
[48,]   86.389979 7.460233e-03
[49,]   89.818913 7.246842e-03
[50,]   93.294172 7.002630e-03
[51,]   96.974589 6.716989e-03
[52,]  100.787584 6.396162e-03
[53,]  104.765702 6.039675e-03
[54,]  109.101351 5.632407e-03
[55,]  113.733466 5.183728e-03
[56,]  118.780545 4.688757e-03
[57,]  124.429963 4.139510e-03
[58,]  130.971361 3.525927e-03
[59,]  138.847650 2.840388e-03
[60,]  149.033048 2.068963e-03
[61,]  164.648767 1.172931e-03
[62,]  182.851197 5.342685e-04
[63,]  195.214391 2.900886e-04
[64,]  216.219727 8.916523e-05
[65,]  220.828687 6.720282e-05
[66,]  230.827553 3.532696e-05
[67,]  252.211934 7.793730e-06
[68,]  265.860637 2.696118e-06
[69,]  279.264600 8.832639e-07
[70,]  303.538214 9.726520e-08
[71,]  315.501546 3.003305e-08
[72,]  325.911923 1.030390e-08
[73,]  365.142456 1.232883e-10
[74,]  464.424276 1.041200e-16
[75,]  563.706095 1.620863e-24

$StratID$index.31
                x            y
 [1,] -228.495631 2.829714e-24
 [2,] -175.737646 1.892058e-16
 [3,] -122.979662 2.298389e-10
 [4,] -101.884508 2.029175e-08
 [5,]  -96.600669 5.638521e-08
 [6,]  -90.303552 1.808593e-07
 [7,]  -77.395800 1.649856e-06
 [8,]  -70.221677 5.082359e-06
 [9,]  -62.926943 1.478870e-05
[10,]  -51.657995 6.624783e-05
[11,]  -46.373813 1.256698e-04
[12,]  -43.842684 1.683619e-04
[13,]  -32.796042 5.416657e-04
[14,]  -26.200024 1.000963e-03
[15,]  -16.518631 2.201146e-03
[16,]   -8.172432 3.896798e-03
[17,]   -2.724791 5.359949e-03
[18,]    1.424548 6.640282e-03
[19,]    4.880694 7.788731e-03
[20,]    7.896399 8.827265e-03
[21,]   10.606885 9.768764e-03
[22,]   13.045053 1.060506e-02
[23,]   15.306636 1.135758e-02
[24,]   17.457988 1.204049e-02
[25,]   19.484975 1.264427e-02
[26,]   21.412521 1.317412e-02
[27,]   23.299625 1.364361e-02
[28,]   25.087516 1.403740e-02
[29,]   26.859104 1.437354e-02
[30,]   28.575921 1.464382e-02
[31,]   30.277044 1.485444e-02
[32,]   31.950184 1.500358e-02
[33,]   32.619440 1.504669e-02
[34,]   33.284304 1.508003e-02
[35,]   33.615279 1.509308e-02
[36,]   33.946254 1.510376e-02
[37,]   34.608204 1.511801e-02
[38,]   35.270154 1.512275e-02
[39,]   35.932104 1.511796e-02
[40,]   36.595955 1.510361e-02
[41,]   36.928196 1.509285e-02
[42,]   37.260437 1.507970e-02
[43,]   37.924919 1.504627e-02
[44,]   38.589400 1.500340e-02
[45,]   40.268320 1.485357e-02
[46,]   41.960728 1.464389e-02
[47,]   43.691692 1.437120e-02
[48,]   45.441585 1.403911e-02
[49,]   47.263709 1.363755e-02
[50,]   49.110462 1.317798e-02
[51,]   51.066134 1.264047e-02
[52,]   53.092349 1.203673e-02
[53,]   55.206198 1.136590e-02
[54,]   57.510127 1.059949e-02
[55,]   59.971592 9.755135e-03
[56,]   62.653552 8.823667e-03
[57,]   65.655567 7.790064e-03
[58,]   69.131535 6.635391e-03
[59,]   73.316800 5.345310e-03
[60,]   78.729143 3.893574e-03
[61,]   87.026913 2.207355e-03
[62,]   96.699231 1.005451e-03
[63,]  103.268705 5.459238e-04
[64,]  114.431270 1.677834e-04
[65,]  116.879059 1.264747e-04
[66,]  122.192438 6.648220e-05
[67,]  133.554887 1.466792e-05
[68,]  140.810262 5.071826e-06
[69,]  147.930169 1.662148e-06
[70,]  160.828244 1.830266e-07
[71,]  167.189254 5.646749e-08
[72,]  172.715661 1.939192e-08
[73,]  193.568247 2.316179e-10
[74,]  246.326231 1.950841e-16
[75,]  299.084216 3.025686e-24

$StratID$index.32
                 x            y
 [1,] -201.0263001 3.235599e-24
 [2,] -154.6950659 2.158659e-16
 [3,] -108.3638318 2.618866e-10
 [4,]  -89.8396319 2.310770e-08
 [5,]  -85.1982147 6.422387e-08
 [6,]  -79.6695037 2.059332e-07
 [7,]  -68.3335975 1.878618e-06
 [8,]  -62.0325976 5.787634e-06
 [9,]  -55.6267051 1.683963e-05
[10,]  -45.7302098 7.543515e-05
[11,]  -41.0896069 1.430978e-04
[12,]  -38.8669805 1.917050e-04
[13,]  -29.1655042 6.167890e-04
[14,]  -23.3728526 1.139790e-03
[15,]  -14.8706491 2.506439e-03
[16,]   -7.5411112 4.437262e-03
[17,]   -2.7569041 6.103402e-03
[18,]    0.8869057 7.561286e-03
[19,]    3.9220788 8.869043e-03
[20,]    6.5704386 1.005163e-02
[21,]    8.9507474 1.112373e-02
[22,]   11.0920034 1.207607e-02
[23,]   13.0780670 1.293297e-02
[24,]   14.9673303 1.371061e-02
[25,]   16.7474551 1.439816e-02
[26,]   18.4401686 1.500151e-02
[27,]   20.0973769 1.553613e-02
[28,]   21.6675041 1.598457e-02
[29,]   23.2232685 1.636734e-02
[30,]   24.7309687 1.667512e-02
[31,]   26.2248551 1.691497e-02
[32,]   27.6941879 1.708480e-02
[33,]   28.2819211 1.713390e-02
[34,]   28.8657835 1.717187e-02
[35,]   29.1564401 1.718673e-02
[36,]   29.4470968 1.719890e-02
[37,]   30.0284101 1.721513e-02
[38,]   30.6097234 1.722052e-02
[39,]   31.1910368 1.721508e-02
[40,]   31.7740207 1.719875e-02
[41,]   32.0657870 1.718649e-02
[42,]   32.3575532 1.717152e-02
[43,]   32.9410858 1.713346e-02
[44,]   33.5246183 1.708464e-02
[45,]   34.9990211 1.691403e-02
[46,]   36.4852454 1.667529e-02
[47,]   38.0053562 1.636477e-02
[48,]   39.5420522 1.598663e-02
[49,]   41.1422192 1.552937e-02
[50,]   42.7640260 1.500605e-02
[51,]   44.4814100 1.439401e-02
[52,]   46.2608109 1.370651e-02
[53,]   48.1170883 1.294266e-02
[54,]   50.1403616 1.206992e-02
[55,]   52.3019780 1.110844e-02
[56,]   54.6572220 1.004775e-02
[57,]   57.2935173 8.870761e-03
[58,]   60.3460039 7.555915e-03
[59,]   64.0213401 6.086884e-03
[60,]   68.7743273 4.433740e-03
[61,]   76.0610781 2.513609e-03
[62,]   84.5549612 1.144953e-03
[63,]   90.3240244 6.216692e-04
[64,]  100.1267220 1.910585e-04
[65,]  102.2760271 1.440239e-04
[66,]  106.9420789 7.570629e-05
[67,]  116.9199122 1.670337e-05
[68,]  123.2923391 5.774527e-06
[69,]  129.5437845 1.892723e-06
[70,]  140.8702536 2.084108e-07
[71,]  146.4579562 6.427324e-08
[72,]  151.3087272 2.208292e-08
[73,]  169.6235733 2.635208e-10
[74,]  215.9548074 2.216290e-16
[75,]  262.2860416 3.430348e-24

$StratID$index.33
                 x            y
 [1,] -193.6821351 3.393719e-24
 [2,] -149.4157509 2.261800e-16
 [3,] -105.1493666 2.742284e-10
 [4,]  -87.4517469 2.418718e-08
 [5,]  -83.0161745 6.723790e-08
 [6,]  -77.7351630 2.155299e-07
 [7,]  -66.9042534 1.966180e-06
 [8,]  -60.8829823 6.058495e-06
 [9,]  -54.7632771 1.762522e-05
[10,]  -45.3078825 7.895234e-05
[11,]  -40.8739547 1.497719e-04
[12,]  -38.7497902 2.006617e-04
[13,]  -29.4812104 6.455534e-04
[14,]  -23.9466809 1.192946e-03
[15,]  -15.8233387 2.623336e-03
[16,]   -8.8203874 4.644229e-03
[17,]   -4.2494289 6.388068e-03
[18,]   -0.7679588 7.913975e-03
[19,]    2.1319474 9.282733e-03
[20,]    4.6622837 1.052049e-02
[21,]    6.9365165 1.164260e-02
[22,]    8.9823175 1.263936e-02
[23,]   10.8798800 1.353623e-02
[24,]   12.6849535 1.435015e-02
[25,]   14.3857267 1.506978e-02
[26,]   16.0030100 1.570128e-02
[27,]   17.5863667 1.626084e-02
[28,]   19.0865069 1.673020e-02
[29,]   20.5729390 1.713084e-02
[30,]   22.0134366 1.745298e-02
[31,]   23.4407458 1.770402e-02
[32,]   24.8445882 1.788178e-02
[33,]   25.4061251 1.793317e-02
[34,]   25.9639681 1.797291e-02
[35,]   26.2416701 1.798847e-02
[36,]   26.5193721 1.800121e-02
[37,]   27.0747761 1.801820e-02
[38,]   27.6301801 1.802385e-02
[39,]   28.1855841 1.801815e-02
[40,]   28.7425835 1.800106e-02
[41,]   29.0213461 1.798823e-02
[42,]   29.3001086 1.797256e-02
[43,]   29.8576337 1.793273e-02
[44,]   30.4151588 1.788163e-02
[45,]   31.8238434 1.770308e-02
[46,]   33.2438304 1.745320e-02
[47,]   34.6961827 1.712820e-02
[48,]   36.1643945 1.673242e-02
[49,]   37.6932321 1.625384e-02
[50,]   39.2427392 1.570612e-02
[51,]   40.8835928 1.506552e-02
[52,]   42.5836686 1.434595e-02
[53,]   44.3572301 1.354646e-02
[54,]   46.2903100 1.263302e-02
[55,]   48.3555638 1.162669e-02
[56,]   50.6058135 1.051652e-02
[57,]   53.1245895 9.284633e-03
[58,]   56.0410141 7.908446e-03
[59,]   59.5525453 6.370870e-03
[60,]   64.0936232 4.640615e-03
[61,]   71.0556299 2.630877e-03
[62,]   79.1708838 1.198367e-03
[63,]   84.6827863 6.506691e-04
[64,]   94.0493626 1.999466e-04
[65,]   96.1016888 1.507477e-04
[66,]  100.5599838 7.923758e-05
[67,]  110.0927198 1.748317e-05
[68,]  116.1825547 6.042449e-06
[69,]  122.1540653 1.980964e-06
[70,]  132.9755721 2.181226e-07
[71,]  138.3157469 6.724333e-08
[72,]  142.9482640 2.311356e-08
[73,]  160.4489390 2.756281e-10
[74,]  204.7153233 2.316278e-16
[75,]  248.9817075 3.581335e-24

$StratID$index.34
                x            y
 [1,] -384.316661 1.669147e-24
 [2,] -295.524626 1.120270e-16
 [3,] -206.732591 1.363879e-10
 [4,] -171.224076 1.205511e-08
 [5,] -162.336573 3.348094e-08
 [6,] -151.732312 1.074760e-07
 [7,] -130.010138 9.804019e-07
 [8,] -117.940556 3.019071e-06
 [9,] -105.661186 8.787277e-06
[10,]  -86.695966 3.936503e-05
[11,]  -77.803276 7.467270e-05
[12,]  -73.544538 1.000335e-04
[13,]  -54.952648 3.218558e-04
[14,]  -43.851896 5.947661e-04
[15,]  -27.558539 1.307899e-03
[16,]  -13.512098 2.315432e-03
[17,]   -4.343986 3.184795e-03
[18,]    2.639395 3.945554e-03
[19,]    8.456014 4.627932e-03
[20,]   13.531412 5.245002e-03
[21,]   18.093151 5.804416e-03
[22,]   22.196456 6.301303e-03
[23,]   26.002734 6.748430e-03
[24,]   29.623490 7.154197e-03
[25,]   33.034835 7.512929e-03
[26,]   36.278942 7.827753e-03
[27,]   39.454971 8.106703e-03
[28,]   42.463961 8.340674e-03
[29,]   45.445579 8.540392e-03
[30,]   48.334972 8.700970e-03
[31,]   51.197995 8.826110e-03
[32,]   54.013896 8.914711e-03
[33,]   55.140256 8.940324e-03
[34,]   56.259246 8.960130e-03
[35,]   56.816281 8.967882e-03
[36,]   57.373317 8.974228e-03
[37,]   58.487388 8.982690e-03
[38,]   59.601460 8.985501e-03
[39,]   60.715531 8.982655e-03
[40,]   61.832802 8.974125e-03
[41,]   62.391971 8.967727e-03
[42,]   62.951140 8.959911e-03
[43,]   64.069479 8.940046e-03
[44,]   65.187817 8.914568e-03
[45,]   68.013463 8.825534e-03
[46,]   70.861842 8.700943e-03
[47,]   73.775079 8.538906e-03
[48,]   76.720223 8.341579e-03
[49,]   79.786886 8.102978e-03
[50,]   82.894991 7.829913e-03
[51,]   86.186501 7.510531e-03
[52,]   89.596656 7.151799e-03
[53,]   93.154400 6.753204e-03
[54,]   97.031978 6.297820e-03
[55,]  101.174702 5.796132e-03
[56,]  105.688542 5.242682e-03
[57,]  110.741069 4.628547e-03
[58,]  116.591309 3.942477e-03
[59,]  123.635357 3.175954e-03
[60,]  132.744647 2.313387e-03
[61,]  146.710310 1.311507e-03
[62,]  162.989482 5.973907e-04
[63,]  174.046375 3.243623e-04
[64,]  192.831568 9.970511e-05
[65,]  196.954508 7.514172e-05
